92588,160.351,-1.73889,459,6382034047135122386,AIS,0,0.18159213624007642,0.39044111967086792,GALEX J104124.1-014430,160.35064152734731,-1.7418952510127139,3,553.05,110,17.3275127,0.0530236326,13.5585413,0.002553798,425.595673,20.779583,13695.67,32.2062378,0.0569244958,false,0.00142639119,0.002475051,160.55906,-1.41169,2005-03-18,2006-03-08,2007-02-25,53447.468807870369,53802.135474537034,54156.7978125,AIS_316,50316,1,28,6382034047131975680,406.05389404296875,388.3758544921875,0,3.9536230564117432,4.0389547348022461,0
92588,160.351,-1.73889,459,2929875369308719956,MIS,0,0.20503572925699981,0.3903297483921051,GALEX J104124.0-014432,160.3503011035946,-1.742235097170769,1,7837.35,0,-999,-999,13.5585337,0.000703335449,-999,-999,13695.7559,8.8699,0.0569244958,false,-99,0.00321145961,160.55594,-1.41042,2009-02-15,2009-08-25,2010-03-03,54877.738252314812,55068.113252314812,55258.510706018518,MISWZN11_24396_0317,17736,7,-999,2929875369307668480,406.05645751953125,373.97006225585938,392,-99,-99,-999
93152,161.466,30.6908,460,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
93742,162.344,-4.02861,461,6382034069682656701,AIS,0,0.35503788919582457,0.43079817295074463,GALEX J104923.7-040131,162.34893618521471,-4.0253284366146964,2,217,105,20.0174389,0.210889041,-999,-999,35.7294846,6.938266,-999,-999,0.0462640263,false,0.00490564667,-99,162.43933,-4.44659,2006-03-31,2006-09-23,2007-03-18,53825.562083333331,54001.60375,54177.681087962963,AIS_316,50316,1,49,6382034069680553984,-99,-99,0,0.33191341161727905,0.28560227155685425,0
94388,163.371,-20.1319,462,6382315517816865622,AIS,0,0.497798507642356,0.36836758255958557,GALEX J105329.5-200823,163.3729651787892,-20.139988881485081,3,202.05,202.05,15.81617,0.0187562238,11.8885775,0.00196798076,1712.11877,29.5698738,63763.05,115.547379,0.0450239554,false,0.0009825234,0.0101702726,163.76532,-20.14271,2006-03-23,2006-09-24,2007-03-28,53817.477233796293,54002.518900462965,54187.603530092594,AIS_324,50324,1,24,6382315517813719040,1890.46875,717.29205322265625,0,15.904936790466309,16.183046340942383,0
94388,163.371,-20.1319,462,6382315518889563741,AIS,0,0.44983025772960539,0.57980996370315552,GALEX J105329.5-200820,163.3730229209749,-20.139152606440739,2,212,212,15.7334232,0.0206203945,-999,-999,1847.70593,35.0832634,-999,-999,0.0450239554,false,0.00164072949,-99,162.77894,-20.29854,2006-03-23,2006-09-24,2007-03-28,53817.475613425922,54002.517280092594,54187.60193287037,AIS_324,50324,1,25,6382315518887460864,-99,-99,17,17.16448974609375,17.380336761474609,0
94388,163.371,-20.1319,462,6382315518889563775,AIS,0,0.05231939723829835,0.5793796181678772,GALEX J105328.8-200753,163.37015159495121,-20.131545258527439,2,212,212,20.9086418,0.269840181,-999,-999,15.7233534,3.906807,-999,-999,0.0444195531,false,0.00315099885,-99,162.77894,-20.29854,2006-03-23,2006-09-24,2007-03-28,53817.475613425922,54002.517280092594,54187.60193287037,AIS_324,50324,1,25,6382315518887460864,-99,-99,17,0.14606401324272156,0.19311939179897308,0
94660,163.761,-42.2497,463,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
95216,164.938,11.6972,464,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
96202,166.336,-27.2897,465,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
97334,168.144,35.8064,466,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
97495,168.144,-49.0939,467,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
97855,169.006,52.7714,468,6374152786440884795,AIS,0,0.42665691964522917,0.27183526754379272,GALEX J111604.1+524624,169.01727586706539,52.773407471100512,2,106,106,16.0758228,0.0316434242,-999,-999,1347.94727,39.2759361,-999,-999,0.0171771534,false,0.00134174409,-99,169.13544,53.03573,2007-02-12,2007-02-12,2007-02-12,54143.845335648148,54143.845335648148,54143.8465625,AIS_92,50092,1,64,6374152786438782976,-99,-99,2,12.521921157836914,12.7839994430542,0
97855,169.006,52.7714,468,6374152786439831763,AIS,0,0.35442202354246638,0.2722226083278656,GALEX J111603.6+524624,169.0152190348374,52.7733457898033,1,106,106,-999,-999,11.7734623,0.00263294065,-999,-999,70894.82,171.880157,0.0171771534,false,-99,0.0328961872,169.13544,53.03573,2007-02-12,2007-02-12,2007-02-12,54143.845335648148,54143.845335648148,54143.8465625,AIS_92,50092,1,64,6374152786438782976,2101.913818359375,1305.354248046875,2,-99,-99,0
97855,169.006,52.7714,468,6374152786440884803,AIS,0,0.40999151694912495,0.28207460045814514,GALEX J111559.8+524557,168.9993855886311,52.765861326970288,2,106,106,22.121563,0.5377377,-999,-999,5.1449,2.54752016,-999,-999,0.0171771534,false,0.00240530656,-99,169.13544,53.03573,2007-02-12,2007-02-12,2007-02-12,54143.845335648148,54143.845335648148,54143.8465625,AIS_92,50092,1,64,6374152786438782976,-99,-99,2,0.047794178128242493,0.056438419967889786,0
98088,169.242,-7.12917,469,6382069248686035708,AIS,0,0.29876038513074232,0.534422755241394,GALEX J111658.3-070802,169.242927717965,-7.1340635088734743,2,213,103,12.1414909,0.00708302436,-999,-999,50513.2578,329.4536,-999,-999,0.0514388159,false,0.00165330223,-99,169.73971,-6.92788,2006-04-04,2006-09-25,2007-03-18,53829.401319444441,54003.359652777777,54177.343518518515,AIS_317,50317,1,44,6382069248683933696,-99,-99,393,469.24908447265625,466.009765625,256
98088,169.242,-7.12917,469,6382069248684982318,AIS,0,0.38933993606598122,0.535474956035614,GALEX J111658.1-070808,169.24244526733909,-7.1356439401191576,1,213,103,-999,-999,11.5716686,0.001705243,-999,-999,85375.2656,134.0567,0.0514388159,false,-99,0.05918933,169.73971,-6.92788,2006-04-04,2006-09-25,2007-03-18,53829.401319444441,54003.359652777777,54177.343518518515,AIS_317,50317,1,44,6382069248683933696,2531.235107421875,478.40145874023438,393,-99,-99,256
98088,169.242,-7.12917,469,6382069249759778927,AIS,0,0.35398962068849393,0.60276341438293457,GALEX J111658.2-070806,169.24258660904411,-7.1350410436110723,2,308,202,13.4542322,0.007972958,-999,-999,15076.791,110.687492,-999,-999,0.0514388159,false,0.0017062457,-99,169.13365,-7.72805,2006-04-04,2006-09-29,2007-03-27,53829.457974537036,54007.957974537036,54186.437951388885,AIS_317,50317,1,45,6382069249757675520,-99,-99,185,140.05769348144531,120.78038024902344,0
98088,169.242,-7.12917,469,6382069249758728549,AIS,0,0.46862442476812893,0.60155880451202393,GALEX J111658.6-070811,169.24442372305921,-7.136600921873697,1,308,202,-999,-999,11.4676714,0.00201394362,-999,-999,93957.4,174.24025,0.0514388159,false,-99,0.05839822,169.13365,-7.72805,2006-04-04,2006-09-29,2007-03-27,53829.457974537036,54007.957974537036,54186.437951388885,AIS_317,50317,1,45,6382069249757675520,2785.68115234375,518.2984619140625,185,-99,-99,0
98096,169.143,-45.8792,470,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
98221,169.407,-34.7297,471,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
98230,169.572,31.5536,472,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
98231,169.572,31.5536,473,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
98353,169.789,38.1867,474,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
98560,169.867,-64.5806,475,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
99028,170.974,10.5344,476,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
99211,171.227,-17.6828,477,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
99285,171.408,16.4669,478,6379043441004777703,AIS,0,0.45629880203933471,0.31888869404792786,GALEX J112539.8+162757,171.41586239246789,16.4659074023251,2,112,112,20.7093754,0.302336216,-999,-999,18.890873,5.259111,-999,-999,0.02850333,false,0.004170373,-99,171.20175,16.71000,2007-02-23,2007-02-23,2007-02-23,54154.455509259256,54154.455509259256,54154.456805555557,AIS_231,50231,1,89,6379043441002676224,-99,-99,0,0.17548906803131104,0.15364189445972443,0
99285,171.408,16.4669,478,6379043441004777725,AIS,0,0.27951638436439297,0.3088822066783905,GALEX J112536.9+162810,171.403944601977,16.469464765670939,2,112,112,21.24636,0.381903529,-999,-999,11.5201368,4.05117941,-999,-999,0.02850333,false,0.00255674985,-99,171.20175,16.71000,2007-02-23,2007-02-23,2007-02-23,54154.455509259256,54154.455509259256,54154.456805555557,AIS_231,50231,1,89,6379043441002676224,-99,-99,0,0.10701771825551987,0.14467421174049377,0
99491,171.711,3,479,6381963743887100428,AIS,0,0.37187934067181022,0.40994000434875488,GALEX J112651.2+030020,171.7136251989065,3.0056162541302371,1,135,135,-999,-999,21.0077839,0.334260076,-999,-999,14.3511229,4.41713428,0.0418740846,false,-99,0.00544699328,171.31022,2.92977,2007-02-16,2007-02-16,2007-02-16,54147.489270833335,54147.489270833335,54147.490833333337,AIS_314,50314,1,89,6381963743886049280,0.42548701167106628,0.326777845621109,2,-99,-99,0
99491,171.711,3,479,6381963743887100400,AIS,0,0.4460806871105687,0.41375076770782471,GALEX J112652.4+030001,171.71842763787461,3.00050573981766,1,135,135,-999,-999,22.71305,0.487630337,-999,-999,2.98386621,1.33980083,0.0418740846,false,-99,0.0008662361,171.31022,2.92977,2007-02-16,2007-02-16,2007-02-16,54147.489270833335,54147.489270833335,54147.490833333337,AIS_314,50314,1,89,6381963743886049280,0.088466688990592957,0.14082339406013489,2,-99,-99,256
99491,171.711,3,479,2930649425293352409,MIS,0,0.33962961421938453,0.4200405478477478,GALEX J112651.0+030019,171.7126377612928,3.005419066850525,1,2548.1,2548.1,-999,-999,21.2480755,0.151581824,-999,-999,11.5018854,1.60541129,0.0418740846,false,-99,0.00930634048,171.29907,2.92893,2009-04-02,2009-04-02,2009-04-02,54923.613287037035,54923.654953703706,54923.696631944447,MISWZN11_12751_0315,17758,1,-999,2930649425292296192,0.34101182222366333,0.20709353685379028,2,-99,-99,256
99491,171.711,3,479,2930649425293352202,MIS,0,0.29746849019899357,0.414671391248703,GALEX J112649.8+030012,171.707518130945,3.003534076327981,1,2548.1,2548.1,-999,-999,22.889698,0.352996826,-999,-999,2.535833,0.824255049,0.0418740846,false,-99,0.00418313127,171.29907,2.92893,2009-04-02,2009-04-02,2009-04-02,54923.613287037035,54923.654953703706,54923.696631944447,MISWZN11_12751_0315,17758,1,-999,2930649425292296192,0.075183242559432983,0.059567134827375412,2,-99,-99,0
99787,172.273,39.3492,480,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
100180,172.95,14.3647,481,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
100286,173.065,-29.2686,482,6386889480818660112,AIS,0,0.34969387512567995,0.48513805866241455,GALEX J113215.9-291546,173.06661481387479,-29.262944574295972,2,135,135,16.7808037,0.0396403037,-999,-999,704.174866,25.703228,-999,-999,0.060468208,false,0.00105548638,-99,172.54309,-29.42759,2007-02-01,2007-02-01,2007-02-01,54132.494363425925,54132.494363425925,54132.495925925927,AIS_454,50454,1,19,6386889480816558080,-99,-99,1,6.5415186882019043,6.8170690536499023,0
100286,173.065,-29.2686,482,6386889487260057992,AIS,0,0.45704236046451563,0.4791056215763092,GALEX J113215.5-291539,173.06472970673559,-29.26098627772669,1,108,108,-999,-999,11.7653017,0.00267628,-999,-999,71429.69,176.027466,0.060468208,false,-99,0.01667056,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,2117.771728515625,623.10955810546875,0,-99,-99,0
100286,173.065,-29.2686,482,6386889487261110545,AIS,0,0.19273347854935097,0.48188230395317078,GALEX J113215.3-291618,173.06404079764121,-29.271701332152929,2,108,108,22.0197983,0.4905294,-999,-999,5.650442,2.55221725,-999,-999,0.0597145967,false,0.0007609125,-99,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,-99,-99,0,0.0524904727935791,0.082160748541355133,0
100286,173.065,-29.2686,482,6386889487261110546,AIS,0,0.36044742345924552,0.47750246524810791,GALEX J113216.0-291546,173.06703291169549,-29.262860272640211,2,108,108,16.7559776,0.0406799875,-999,-999,720.4614,26.98744,-999,-999,0.060468208,false,0.00141374453,-99,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,-99,-99,0,6.6928143501281738,6.7908220291137695,0
100287,173.065,-29.2686,483,6386889487260057992,AIS,0,0.45704236046451563,0.4791056215763092,GALEX J113215.5-291539,173.06472970673559,-29.26098627772669,1,108,108,-999,-999,11.7653017,0.00267628,-999,-999,71429.69,176.027466,0.060468208,false,-99,0.01667056,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,2117.771728515625,623.10955810546875,0,-99,-99,0
100287,173.065,-29.2686,483,6386889487261110545,AIS,0,0.19273347854935097,0.48188230395317078,GALEX J113215.3-291618,173.06404079764121,-29.271701332152929,2,108,108,22.0197983,0.4905294,-999,-999,5.650442,2.55221725,-999,-999,0.0597145967,false,0.0007609125,-99,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,-99,-99,0,0.0524904727935791,0.082160748541355133,0
100287,173.065,-29.2686,483,6386889487261110546,AIS,0,0.36044742345924552,0.47750246524810791,GALEX J113216.0-291546,173.06703291169549,-29.262860272640211,2,108,108,16.7559776,0.0406799875,-999,-999,720.4614,26.98744,-999,-999,0.060468208,false,0.00141374453,-99,173.60302,-29.16713,2007-02-01,2007-02-01,2007-02-01,54132.486215277779,54132.486215277779,54132.48746527778,AIS_454,50454,1,25,6386889487259009024,-99,-99,0,6.6928143501281738,6.7908220291137695,0
100287,173.065,-29.2686,483,6386889480818660112,AIS,0,0.34969387512567995,0.48513805866241455,GALEX J113215.9-291546,173.06661481387479,-29.262944574295972,2,135,135,16.7808037,0.0396403037,-999,-999,704.174866,25.703228,-999,-999,0.060468208,false,0.00105548638,-99,172.54309,-29.42759,2007-02-01,2007-02-01,2007-02-01,54132.494363425925,54132.494363425925,54132.495925925927,AIS_454,50454,1,19,6386889480816558080,-99,-99,1,6.5415186882019043,6.8170690536499023,0
100518,173.545,11.0308,484,6379078581353451710,AIS,0,0.45106442979535771,0.573677659034729,GALEX J113410.1+110125,173.54214768699319,11.02382300982223,2,138,138,12.4071932,0.005196422,-999,-999,39548.0273,189.234085,-999,-999,0.0261711031,false,0.00169745123,-99,173.38424,11.57621,2007-02-25,2007-02-25,2007-02-25,54156.656307870369,54156.656307870369,54156.657905092594,AIS_232,50232,1,48,6379078581351350272,-99,-99,1,367.38623046875,350.1824951171875,128
100518,173.545,11.0308,484,6379078581352398849,AIS,0,0.42005547044336972,0.572457492351532,GALEX J113409.9+110129,173.54125123536181,11.02484400148469,1,138,138,-999,-999,11.9502268,0.00239453744,-999,-999,60243.3242,132.8314,0.02582915,false,-99,0.0170754567,173.38424,11.57621,2007-02-25,2007-02-25,2007-02-25,54156.656307870369,54156.656307870369,54156.657905092594,AIS_232,50232,1,48,6379078581351350272,1786.11474609375,368.91738891601562,1,-99,-99,128
100518,173.545,11.0308,484,6379078593164611888,AIS,0,0.467891976050971,0.452912837266922,GALEX J113410.1+110124,173.54231045775691,11.023462226018729,2,135,135,12.0275173,0.005035086,-999,-999,56104.14,260.118958,-999,-999,0.0261711031,false,0.00236330321,-99,173.88911,10.72490,2007-02-27,2007-02-27,2007-02-27,54158.581585648149,54158.581585648149,54158.583148148151,AIS_232,50232,1,59,6379078593162510336,-99,-99,0,521.186279296875,493.3609619140625,0
100518,173.545,11.0308,484,6379078593163560612,AIS,0,0.47837363197525939,0.4567638635635376,GALEX J113409.3+110131,173.538922787653,11.02550982277827,1,135,135,-999,-999,11.5948505,0.00212642574,-999,-999,83571.7,163.636292,0.0261711031,false,-99,0.01395946,173.88911,10.72490,2007-02-27,2007-02-27,2007-02-27,54158.581585648149,54158.581585648149,54158.583148148151,AIS_232,50232,1,59,6379078593162510336,2477.762451171875,748.31243896484375,0,-99,-99,0
100563,173.61,3.06389,485,6379113725997094176,AIS,0,0.41701987519568817,0.24415211379528046,GALEX J113426.7+030325,173.61152500535059,3.0571085479038138,2,199.1,199.1,17.6291065,0.045083642,-999,-999,322.3734,13.382844,-999,-999,0.022650728,false,0.00132296351,-99,173.37366,3.00066,2006-03-18,2006-09-27,2007-04-07,53812.555034722223,54005.221701388888,54197.9533912037,AIS_233,50233,1,11,6379113725994991616,-99,-99,2,2.9947273731231689,3.0660598278045654,0
101501,175.242,34.2122,486,6374645395566363216,AIS,0,0.19030189360968511,0.48132887482643127,GALEX J114058.8+341250,175.24502850064309,34.214146159560549,1,110,110,-999,-999,21.92488,0.5934488,-999,-999,6.1666255,3.369776,0.0206783954,false,-99,0.002783598,175.63760,34.57015,2007-03-22,2007-03-22,2007-03-22,54181.577476851853,54181.577476851853,54181.57875,AIS_106,50106,1,90,6374645395565314048,0.18283022940158844,0.32462620735168457,0,-99,-99,0
